Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,,,Death
2020-06-04,Bihar,4390,0,2077,,,25
2020-06-04,Union Territory of Chandigarh,301,0,214,,,5
2020-06-04,Chhattisgarh,668,0,188,,,2
2020-06-04,Dadra and Nagar Haveli,8,0,1,,,0
2020-06-04,Delhi,23631,14,9542,,,606
2020-06-04,Goa,75,4,57,,,0
2020-06-04,Gujarat,18091,9,12212,,,1122
2020-06-04,Haryana,2938,16,1089,,,23
2020-06-04,Himachal Pradesh,359,0,150,,,5
2020-06-04,Union Territory of Jammu and Kashmir,2857,0,1007,,,34
2020-06-04,Jharkhand,752,0,321,,,5
2020-06-04,Karnataka,4063,0,1514,,,53
2020-06-04,Kerala,1484,10,651,,,11
2020-06-04,Union Territory of Ladakh,90,0,48,,,1
2020-06-04,Madhya Pradesh,8588,0,5445,,,371
2020-06-04,Maharashtra,74850,10,32329,,,2587
2020-06-04,Manipur,118,0,38,,,0
2020-06-04,Meghalaya,33,0,13,,,1
2020-06-04,Mizoram,14,0,1,,,0
2020-06-04,Nagaland,58,0,0,,,0
2020-06-04,Odisha,2388,0,1416,,,7
2020-06-04,Puducherry,82,0,25,,,0
2020-06-04,Punjab,2376,0,2029,,,47
2020-06-04,Rajasthan,9643,9,6744,,,209
2020-06-04,Sikkim,2,0,0,,,0
2020-06-04,Tamil Nadu,25863,9,14316,,,208
2020-06-04,Telangana,3008,12,1556,,,99
2020-06-04,Tripura,468,0,173,,,0
2020-06-04,Uttarakhand,1076,9,282,,,8
2020-06-04,Uttar Pradesh,8720,9,5176,,,229
2020-06-04,West Bengal,6508,0,2580,,,345
2020-06-05,Andaman and Nicobar Islands,33,0,33,,,0
2020-06-05,Andhra Pradesh,4223,0,2539,,,71
2020-06-05,Arunachal Pradesh,42,0,1,,,0
2020-06-05,Assam,1988,0,442,,,4
2020-06-05,Bihar,4493,0,2210,,,29
2020-06-05,Union Territory of Chandigarh,301,0,214,,,5
2020-06-05,Chhattisgarh,756,0,213,,,2
2020-06-05,Dadra and Nagar Haveli,12,0,1,,,0
2020-06-05,Delhi,24990,14,9898,,,650
2020-06-05,Goa,162,4,57,,,0
2020-06-05,Gujarat,18575,9,12667,,,1155
2020-06-05,Haryana,3265,16,2134,,,24
2020-06-05,Himachal Pradesh,383,0,179,,,5
2020-06-05,Union Territory of Jammu and Kashmir,3142,0,1048,,,35
2020-06-05,Jharkhand,793,0,354,,,6
2020-06-05,Karnataka,4320,0,1610,,,57
2020-06-05,Kerala,1578,10,690,,,14
2020-06-05,Union Territory of Ladakh,90,0,48,,,1
2020-06-05,Madhya Pradesh,8762,0,5637,,,377
2020-06-05,Maharashtra,77783,10,33681,,,2710
2020-06-05,Manipur,124,0,38,,,0
2020-06-05,Meghalaya,33,0,13,,,1
2020-06-05,Mizoram,17,0,1,,,0
2020-06-05,Nagaland,80,0,0,,,0
2020-06-05,Odisha,2478,0,1416,,,7
2020-06-05,Puducherry,82,0,25,,,0
2020-06-05,Punjab,2415,0,2043,,,47
2020-06-05,Rajasthan,9853,9,7104,,,213
2020-06-05,Sikkim,2,0,0,,,0
2020-06-05,Tamil Nadu,27247,9,14902,,,220
2020-06-05,Telangana,3135,12,1587,,,105
2020-06-05,Tripura,644,0,173,,,0
2020-06-05,Uttarakhand,1144,9,297,,,10
2020-06-05,Uttar Pradesh,9228,9,5439,,,245
2020-06-05,West Bengal,6876,0,2768,,,355
2020-06-06,Andaman and Nicobar Islands,33,0,33,,,0
2020-06-06,Andhra Pradesh,4303,0,2576,,,73
2020-06-06,Arunachal Pradesh,45,0,1,,,0
2020-06-06,Assam,2153,0,498,,,4
2020-06-06,Bihar,4596,0,2225,,,29
2020-06-06,Union Territory of Chandigarh,304,0,222,,,5
2020-06-06,Chhattisgarh,879,0,244,,,2
2020-06-06,Dadra and Nagar Haveli,14,0,1,,,0
2020-06-06,Delhi,26320,14,10315,,,708
2020-06-06,Goa,192,4,65,,,0
2020-06-06,Gujarat,19085,9,13003,,,1190
2020-06-06,Haryana,3581,16,2134,,,24
2020-06-06,Himachal Pradesh,393,0,189,,,5
2020-06-06,Union Territory of Jammu and Kashmir,3324,0,1086,,,36
2020-06-06,Jharkhand,881,0,410,,,7
2020-06-06,Karnataka,4835,0,1688,,,57
2020-06-06,Kerala,1689,10,712,,,14
2020-06-06,Union Territory of Ladakh,97,0,48,,,1
2020-06-06,Madhya Pradesh,8996,0,5878,,,384
2020-06-06,Maharashtra,80219,10,35156,,,2849
2020-06-06,Manipur,132,0,41,,,0
2020-06-06,Meghalaya,33,0,13,,,1
2020-06-06,Mizoram,22,0,1,,,0
2020-06-06,Nagaland,94,0,0,,,0
2020-06-06,Odisha,2608,0,1604,,,8
2020-06-06,Puducherry,99,0,36,,,0
2020-06-06,Punjab,2461,0,2069,,,48
2020-06-06,Rajasthan,10075,9,7359,,,218
2020-06-06,Sikkim,3,0,0,,,0
2020-06-06,Tamil Nadu,28685,9,15762,,,232
2020-06-06,Telangana,3278,12,1627,,,113
2020-06-06,Tripura,692,0,173,,,0
2020-06-06,Uttarakhand,1206,9,344,,,11
2020-06-06,Uttar Pradesh,9724,9,5648,,,257
2020-06-06,West Bengal,7303,0,2912,,,366
2020-06-07,Andaman and Nicobar Islands,33,0,33,,,0
2020-06-07,Andhra Pradesh,4510,0,2620,,,73
2020-06-07,Arunachal Pradesh,47,0,1,,,0
2020-06-07,Assam,2397,0,547,,,4
2020-06-07,Bihar,4915,0,2425,,,30
2020-06-07,Union Territory of Chandigarh,309,0,273,,,5
2020-06-07,Chhattisgarh,923,0,266,,,4
2020-06-07,Dadra and Nagar Haveli,19,0,1,,,0
2020-06-07,Delhi,27640,14,10664,,,761
2020-06-07,Goa,263,4,65,,,0
2020-06-07,Gujarat,19583,9,13316,,,1219
2020-06-07,Haryana,3936,16,2134,,,24
2020-06-07,Himachal Pradesh,400,0,194,,,5
2020-06-07,Union Territory of Jammu and Kashmir,3467,0,1126,,,39
2020-06-07,Jharkhand,1000,0,473,,,7
2020-06-07,Karnataka,5213,0,1968,,,59
2020-06-07,Kerala,1797,10,762,,,15
2020-06-07,Union Territory of Ladakh,99,0,48,,,1
2020-06-07,Madhya Pradesh,9228,0,6108,,,399
2020-06-07,Maharashtra,82958,10,37390,,,2969
2020-06-07,Manipur,157,0,52,,,0
2020-06-07,Meghalaya,33,0,13,,,1
2020-06-07,Mizoram,24,0,1,,,0
2020-06-07,Nagaland,107,0,0,,,0
2020-06-07,Odisha,2781,0,1716,,,8
2020-06-07,Puducherry,99,0,36,,,0
2020-06-07,Punjab,2515,0,2092,,,50
2020-06-07,Rajasthan,10322,9,7501,,,231
2020-06-07,Sikkim,7,0,0,,,0
2020-06-07,Tamil Nadu,30143,9,16395,,,251
2020-06-07,Telangana,3484,12,1710,,,123
2020-06-07,Tripura,747,0,173,,,0
2020-06-07,Uttarakhand,1294,9,423,,,11
2020-06-07,Uttar Pradesh,9724,9,5648,,,257
2020-06-07,West Bengal,7738,0,3119,,,383
2020-06-08,Andaman and Nicobar Islands,33,0,33,,,0
2020-06-08,Andhra Pradesh,4708,0,2682,,,75
2020-06-08,Arunachal Pradesh,51,0,1,,,0
2020-06-08,Assam,2565,0,615,,,4
2020-06-08,Bihar,5088,0,2480,,,30
2020-06-08,Union Territory of Chandigarh,314,0,273,,,5
2020-06-08,Chhattisgarh,1073,0,283,,,4
2020-06-08,Dadra and Nagar Haveli,20,0,2,,,0
2020-06-08,Delhi,27640,14,10664,,,761
2020-06-08,Goa,296,4,65,,,0
2020-06-08,Gujarat,20061,9,13635,,,1249
2020-06-08,Haryana,4432,16,2134,,,28
2020-06-08,Himachal Pradesh,413,0,224,,,5
2020-06-08,Union Territory of Jammu and Kashmir,4087,0,1216,,,41
2020-06-08,Jharkhand,1099,0,490,,,7
2020-06-08,Karnataka,5452,0,2132,,,61
2020-06-08,Kerala,1904,10,803,,,15
2020-06-08,Union Territory of Ladakh,103,0,50,,,1
2020-06-08,Madhya Pradesh,9401,0,6331,,,412
2020-06-08,Maharashtra,85965,10,39314,,,3060
2020-06-08,Manipur,172,0,52,,,0
2020-06-08,Meghalaya,36,0,13,,,1
2020-06-08,Mizoram,34,0,1,,,0
2020-06-08,Nagaland,118,0,8,,,0
2020-06-08,Odisha,2856,0,1894,,,9
2020-06-08,Puducherry,99,0,36,,,0
2020-06-08,Punjab,2608,0,2106,,,51
2020-06-08,Rajasthan,10590,9,7641,,,240
2020-06-08,Sikkim,7,0,0,,,0
2020-06-08,Tamil Nadu,31658,9,16999,,,269
2020-06-08,Telangana,3568,12,1710,,,123
2020-06-08,Tripura,800,0,192,,,0
2020-06-08,Uttarakhand,1346,9,528,,,13
2020-06-08,Uttar Pradesh,10527,9,6185,,,275
2020-06-08,West Bengal,8187,0,3303,,,396
2020-06-09,Andaman and Nicobar Islands,33,0,33,,,0
2020-06-09,Andhra Pradesh,4851,0,2745,,,75
2020-06-09,Arunachal Pradesh,51,0,1,,,0
2020-06-09,Assam,2776,0,665,,,4
2020-06-09,Bihar,5202,0,2499,,,31
2020-06-09,Union Territory of Chandigarh,317,0,273,,,5
2020-06-09,Chhattisgarh,1160,0,308,,,4
2020-06-09,Dadra and Nagar Haveli,22,0,2,,,0
2020-06-09,Delhi,29929,14,11357,,,874
2020-06-09,Goa,326,4,67,,,0
2020-06-09,Gujarat,20536,9,13956,,,1280
2020-06-09,Haryana,4838,16,2134,,,39
2020-06-09,Himachal Pradesh,421,0,227,,,5
2020-06-09,Union Territory of Jammu and Kashmir,4285,0,1324,,,45
2020-06-09,Jharkhand,1256,0,519,,,7
2020-06-09,Karnataka,5760,0,2519,,,64
2020-06-09,Kerala,1995,10,814,,,16
2020-06-09,Union Territory of Ladakh,103,0,52,,,1
2020-06-09,Madhya Pradesh,9638,0,6536,,,414
2020-06-09,Maharashtra,88518,10,40975,,,3169
2020-06-09,Manipur,272,0,58,,,0
2020-06-09,Meghalaya,36,0,13,,,1
2020-06-09,Mizoram,42,0,1,,,0
2020-06-09,Nagaland,123,0,8,,,0
2020-06-09,Odisha,2994,0,1993,,,9
2020-06-09,Puducherry,127,0,52,,,0
2020-06-09,Punjab,2663,0,2128,,,53
2020-06-09,Rajasthan,10754,9,8004,,,246
2020-06-09,Sikkim,7,0,0,,,0
2020-06-09,Tamil Nadu,33220,9,17527,,,286
2020-06-09,Telangana,3638,12,1710,,,137
2020-06-09,Tripura,838,0,192,,,0
2020-06-09,Uttarakhand,1402,9,714,,,13
2020-06-09,Uttar Pradesh,10938,9,6344,,,283
2020-06-09,West Bengal,8613,0,3465,,,405
2020-06-10,Andaman and Nicobar Islands,33,0,33,,,0
2020-06-10,Andhra Pradesh,5070,0,2802,,,77
2020-06-10,Arunachal Pradesh,57,0,1,,,0
2020-06-10,Assam,2937,0,1085,,,4
2020-06-10,Bihar,5459,0,2864,,,32
2020-06-10,Union Territory of Chandigarh,323,0,286,,,5
2020-06-10,Chhattisgarh,1240,0,386,,,6
2020-06-10,Dadra and Nagar Haveli,22,0,2,,,0
2020-06-10,Delhi,31295,14,11861,,,905
2020-06-10,Goa,355,4,67,,,0
2020-06-10,Gujarat,21005,9,14365,,,1313
2020-06-10,Haryana,5193,16,2134,,,45
2020-06-10,Himachal Pradesh,445,0,249,,,5
2020-06-10,Union Territory of Jammu and Kashmir,4346,0,1506,,,48
2020-06-10,Jharkhand,1411,0,559,,,8
2020-06-10,Karnataka,5921,0,2604,,,66
2020-06-10,Kerala,2086,10,848,,,16
2020-06-10,Union Territory of Ladakh,108,0,52,,,1
2020-06-10,Madhya Pradesh,9849,0,6729,,,420
2020-06-10,Maharashtra,90777,10,42638,,,3289
2020-06-10,Manipur,304,0,61,,,0
2020-06-10,Meghalaya,43,0,13,,,1
2020-06-10,Mizoram,88,0,1,,,0
2020-06-10,Nagaland,127,0,10,,,0
2020-06-10,Odisha,3140,0,2133,,,9
2020-06-10,Puducherry,127,0,52,,,0
2020-06-10,Punjab,2719,0,2167,,,55
2020-06-10,Rajasthan,11236,9,8328,,,255
2020-06-10,Sikkim,13,0,0,,,0
2020-06-10,Tamil Nadu,34905,9,18325,,,307
2020-06-10,Telangana,3908,12,1809,,,148
2020-06-10,Tripura,864,0,192,,,1
2020-06-10,Uttarakhand,1528,9,755,,,13
2020-06-10,Uttar Pradesh,11326,9,6669,,,301
2020-06-10,West Bengal,8985,0,3620,,,415
2020-06-11,Andaman and Nicobar Islands,34,0,33,,,0
2020-06-11,Andhra Pradesh,5269,0,2899,,,78
2020-06-11,Arunachal Pradesh,57,0,2,,,0
2020-06-11,Assam,3092,0,1249,,,4
2020-06-11,Bihar,5710,0,3071,,,33
2020-06-11,Union Territory of Chandigarh,327,0,286,,,5
2020-06-11,Chhattisgarh,1262,0,402,,,6
2020-06-11,Dadra and Nagar Haveli,26,0,2,,,0
2020-06-11,Daman and Diu,2,0,0,,,0
2020-06-11,Delhi,32796,14,12245,,,984
2020-06-11,Goa,383,4,67,,,0
2020-06-11,Gujarat,21512,9,14735,,,1347
2020-06-11,Haryana,5563,16,2188,,,52
2020-06-11,Himachal Pradesh,451,0,254,,,6
2020-06-11,Union Territory of Jammu and Kashmir,4507,0,1671,,,51
2020-06-11,Jharkhand,1489,0,592,,,8
2020-06-11,Karnataka,6041,0,2862,,,69
2020-06-11,Kerala,2151,10,905,,,18
2020-06-11,Union Territory of Ladakh,115,0,52,,,1
2020-06-11,Madhya Pradesh,10049,0,6892,,,427
2020-06-11,Maharashtra,94031,10,44517,,,3438
2020-06-11,Manipur,311,0,63,,,0
2020-06-11,Meghalaya,44,0,13,,,1
2020-06-11,Mizoram,93,0,1,,,0
2020-06-11,Nagaland,128,0,22,,,0
2020-06-11,Odisha,3250,0,2282,,,9
2020-06-11,Puducherry,127,0,53,,,0
2020-06-11,Punjab,2805,0,2232,,,55
2020-06-11,Rajasthan,11591,9,8569,,,259
2020-06-11,Sikkim,13,0,0,,,0
2020-06-11,Tamil Nadu,36832,9,19333,,,326
2020-06-11,Telangana,4099,12,1817,,,156
2020-06-11,Tripura,895,0,239,,,1
2020-06-11,Uttarakhand,1553,9,831,,,15
2020-06-11,Uttar Pradesh,11601,9,6871,,,321
2020-06-11,West Bengal,9328,0,3779,,,432
2020-06-12,Andaman and Nicobar Islands,38,0,33,,,0
2020-06-12,Andhra Pradesh,5429,0,3048,,,80
2020-06-12,Arunachal Pradesh,61,0,4,,,0
2020-06-12,Assam,3319,0,1432,,,6
2020-06-12,Bihar,5983,0,3266,,,36
2020-06-12,Union Territory of Chandigarh,332,0,286,,,5
2020-06-12,Chhattisgarh,1398,0,447,,,6
2020-06-12,Dadra and Nagar Haveli,28,0,2,,,0
2020-06-12,Delhi,34673,14,12731,,,1085
2020-06-12,Goa,413,4,67,,,0
2020-06-12,Gujarat,22023,9,15101,,,1385
2020-06-12,Haryana,5952,16,2260,,,64
2020-06-12,Himachal Pradesh,470,0,280,,,6
2020-06-12,Union Territory of Jammu and Kashmir,4574,0,1820,,,52
2020-06-12,Jharkhand,1599,0,630,,,8
2020-06-12,Karnataka,6245,0,2977,,,72
2020-06-12,Kerala,2234,10,968,,,18
2020-06-12,Union Territory of Ladakh,135,0,54,,,1
2020-06-12,Madhya Pradesh,10241,0,7042,,,431
2020-06-12,Maharashtra,97638,10,46078,,,3590
2020-06-12,Manipur,366,0,73,,,0
2020-06-12,Meghalaya,44,0,18,,,1
2020-06-12,Mizoram,102,0,1,,,0
2020-06-12,Nagaland,128,0,22,,,0
2020-06-12,Odisha,3386,0,2354,,,9
2020-06-12,Puducherry,157,0,67,,,2
2020-06-12,Punjab,2887,0,2259,,,59
2020-06-12,Rajasthan,11829,9,8775,,,265
2020-06-12,Sikkim,14,0,2,,,0
2020-06-12,Tamil Nadu,38707,9,20705,,,349
2020-06-12,Telangana,4320,0,1993,,,165
2020-06-12,Tripura,913,0,278,,,1
2020-06-12,Uttarakhand,1634,9,842,,,15
2020-06-12,Uttar Pradesh,12079,9,7292,,,345
2020-06-12,West Bengal,9768,0,3988,,,442
2020-06-12,Daman and Diu,2,0,0,,,0
2020-06-13,Andaman and Nicobar Islands,38,0,33,,,0
2020-06-13,Andhra Pradesh,5680,0,3105,,,80
2020-06-13,Arunachal Pradesh,67,0,4,,,0
2020-06-13,Assam,3498,0,1537,,,8
2020-06-13,Bihar,6103,0,3587,,,36
2020-06-13,Union Territory of Chandigarh,334,0,286,,,5
2020-06-13,Chhattisgarh,1429,0,550,,,6
2020-06-13,Dadra and Nagar Haveli,28,0,2,,,0
2020-06-13,Daman and Diu,2,0,0,,,0
2020-06-13,Delhi,36810,14,13398,,,1214
2020-06-13,Goa,459,4,69,,,0
2020-06-13,Gujarat,22518,9,15493,,,1415
2020-06-13,Haryana,6318,16,2475,,,70
2020-06-13,Himachal Pradesh,486,0,297,,,6
2020-06-13,Union Territory of Jammu and Kashmir,4730,0,2086,,,53
2020-06-13,Jharkhand,1617,0,672,,,8
2020-06-13,Karnataka,6516,0,3440,,,79
2020-06-13,Kerala,2312,10,1000,,,19
2020-06-13,Union Territory of Ladakh,239,0,62,,,1
2020-06-13,Madhya Pradesh,10443,0,7201,,,440
2020-06-13,Maharashtra,101131,10,47796,,,3717
2020-06-13,Manipur,385,0,77,,,0
2020-06-13,Meghalaya,44,0,22,,,1
2020-06-13,Mizoram,104,0,1,,,0
2020-06-13,Nagaland,156,0,49,,,0
2020-06-13,Odisha,3498,0,2474,,,10
2020-06-13,Puducherry,157,0,67,,,2
2020-06-13,Punjab,2986,0,2282,,,63
2020-06-13,Rajasthan,12059,9,8898,,,272
2020-06-13,Sikkim,63,0,2,,,0
2020-06-13,Tamil Nadu,40689,9,22047,,,367
2020-06-13,Telangana,4472,12,2278,,,174
2020-06-13,Tripura,961,0,278,,,1
2020-06-13,Uttarakhand,1715,9,947,,,21
2020-06-13,Uttar Pradesh,12607,9,7609,,,365
2020-06-13,West Bengal,10244,0,4206,,,451
2020-06-14,Andaman and Nicobar Islands,38,0,33,,,0
2020-06-14,Andhra Pradesh,5965,0,3195,,,82
2020-06-14,Arunachal Pradesh,87,0,4,,,0
2020-06-14,Assam,3718,0,1584,,,8
2020-06-14,Bihar,6290,0,3956,,,39
2020-06-14,Union Territory of Chandigarh,345,0,286,,,5
2020-06-14,Chhattisgarh,1512,0,631,,,6
2020-06-14,Dadra and Nagar Haveli,28,0,2,,,0
2020-06-14,Daman and Diu,7,0,0,,,0
2020-06-14,Delhi,38944,14,14945,,,1271
2020-06-14,Goa,519,4,70,,,0
2020-06-14,Gujarat,23029,9,15883,,,1448
2020-06-14,Haryana,6733,16,2803,,,78
2020-06-14,Himachal Pradesh,502,0,313,,,6
2020-06-14,Union Territory of Jammu and Kashmir,4878,0,2269,,,55
2020-06-14,Jharkhand,1711,0,816,,,8
2020-06-14,Karnataka,6824,0,3648,,,81
2020-06-14,Kerala,2397,10,1046,,,19
2020-06-14,Union Territory of Ladakh,437,0,68,,,1
2020-06-14,Madhya Pradesh,10641,0,7377,,,447
2020-06-14,Maharashtra,104558,10,49346,,,3830
2020-06-14,Manipur,449,0,91,,,0
2020-06-14,Meghalaya,44,0,22,,,1
2020-06-14,Mizoram,107,0,1,,,0
2020-06-14,Nagaland,163,0,76,,,0
2020-06-14,Odisha,3723,0,2594,,,10
2020-06-14,Puducherry,176,0,82,,,2
2020-06-14,Punjab,3063,0,2327,,,65
2020-06-14,Rajasthan,12392,9,9337,,,282
2020-06-14,Sikkim,63,0,4,,,0
2020-06-14,Tamil Nadu,42678,9,23409,,,397
2020-06-14,Telangana,4725,12,2352,,,182
2020-06-14,Tripura,1046,0,315,,,1
2020-06-14,Uttarakhand,1776,9,1077,,,23
2020-06-14,Uttar Pradesh,13109,9,7875,,,385
2020-06-14,West Bengal,10698,0,4542,,,463
2020-06-15,Andaman and Nicobar Islands,38,0,33,,,0
2020-06-15,Andhra Pradesh,6163,0,3314,,,84
2020-06-15,Arunachal Pradesh,91,0,7,,,0
2020-06-15,Assam,4049,0,1960,,,8
2020-06-15,Bihar,6470,0,4170,,,39
2020-06-15,Union Territory of Chandigarh,352,0,293,,,5
2020-06-15,Chhattisgarh,1662,0,763,,,8
2020-06-15,Dadra and Nagar Haveli,29,0,2,,,0
2020-06-15,Daman and Diu,7,0,0,,,0
2020-06-15,Delhi,41168,14,15823,,,1327
2020-06-15,Goa,560,4,74,,,0
2020-06-15,Gujarat,23535,9,16325,,,1477
2020-06-15,Haryana,7192,16,3003,,,88
2020-06-15,Himachal Pradesh,518,0,337,,,7
2020-06-15,Union Territory of Jammu and Kashmir,5041,0,2389,,,59
2020-06-15,Jharkhand,1745,0,905,,,8
2020-06-15,Karnataka,7000,0,3955,,,86
2020-06-15,Kerala,2451,10,1102,,,19
2020-06-15,Union Territory of Ladakh,549,0,80,,,1
2020-06-15,Madhya Pradesh,10802,0,7677,,,459
2020-06-15,Maharashtra,107948,10,50978,,,3950
2020-06-15,Manipur,458,0,91,,,0
2020-06-15,Meghalaya,44,0,25,,,1
2020-06-15,Mizoram,112,0,1,,,0
2020-06-15,Nagaland,168,0,88,,,0
2020-06-15,Odisha,3909,0,2708,,,11
2020-06-15,Puducherry,194,0,91,,,5
2020-06-15,Punjab,3140,0,2356,,,67
2020-06-15,Rajasthan,12685,9,9566,,,292
2020-06-15,Sikkim,68,0,4,,,0
2020-06-15,Tamil Nadu,44652,9,24547,,,435
2020-06-15,Telangana,4962,12,2377,,,185
2020-06-15,Tripura,1076,0,315,,,1
2020-06-15,Uttarakhand,1810,9,1111,,,24
2020-06-15,Uttar Pradesh,13606,9,8268,,,399
2020-06-15,West Bengal,11087,0,5060,,,475
2020-06-16,Andaman and Nicobar Islands,41,0,33,,,0
2020-06-16,Andhra Pradesh,6456,0,3316,,,88
2020-06-16,Arunachal Pradesh,91,0,7,,,0
2020-06-16,Assam,4158,0,2166,,,8
2020-06-16,Bihar,6650,0,4409,,,40
2020-06-16,Union Territory of Chandigarh,354,0,296,,,6
2020-06-16,Chhattisgarh,1756,0,890,,,8
2020-06-16,Dadra and Nagar Haveli,29,0,5,,,0
2020-06-16,Daman and Diu,7,0,0,,,0
2020-06-16,Delhi,42815,14,16427,,,1400
2020-06-16,Goa,588,4,85,,,0
2020-06-16,Gujarat,24046,9,16664,,,1505
2020-06-16,Haryana,7706,16,3565,,,100
2020-06-16,Himachal Pradesh,556,0,353,,,8
2020-06-16,Union Territory of Jammu and Kashmir,5220,0,2604,,,62
2020-06-16,Jharkhand,1763,0,905,,,8
2020-06-16,Karnataka,7213,0,4135,,,89
2020-06-16,Kerala,2533,10,1175,,,20
2020-06-16,Union Territory of Ladakh,555,0,82,,,1
2020-06-16,Madhya Pradesh,10935,0,7903,,,465
2020-06-16,Maharashtra,110734,10,56049,,,4128
2020-06-16,Manipur,490,0,151,,,0
2020-06-16,Meghalaya,44,0,25,,,1
2020-06-16,Mizoram,117,0,1,,,0
2020-06-16,Nagaland,177,0,92,,,0
2020-06-16,Odisha,4055,0,2854,,,11
2020-06-16,Puducherry,202,0,95,,,5
2020-06-16,Punjab,3267,0,2443,,,71
2020-06-16,Rajasthan,12972,9,9785,,,301
2020-06-16,Sikkim,68,0,4,,,0
2020-06-16,Tamil Nadu,46495,9,25344,,,479
2020-06-16,Telangana,5181,12,2766,,,187
2020-06-16,Tripura,1086,0,433,,,1
2020-06-16,Uttarakhand,1836,9,1189,,,24
2020-06-16,Uttar Pradesh,13606,9,8268,,,399
2020-06-16,West Bengal,11494,0,5494,,,485
2020-06-17,Andaman and Nicobar Islands,44,0,33,,,0
2020-06-17,Andhra Pradesh,6841,0,3509,,,88
2020-06-17,Arunachal Pradesh,95,0,7,,,0
2020-06-17,Assam,4319,0,2166,,,8
2020-06-17,Bihar,6778,0,4644,,,41
2020-06-17,Union Territory of Chandigarh,358,0,302,,,6
2020-06-17,Chhattisgarh,1781,0,1036,,,9
2020-06-17,Dadra and Nagar Haveli,30,0,5,,,0
2020-06-17,Daman and Diu,15,0,4,,,0
2020-06-17,Delhi,44674,14,16500,,,1837
2020-06-17,Goa,625,4,85,,,0
2020-06-17,Gujarat,24568,9,17082,,,1533
2020-06-17,Haryana,8256,16,3748,,,118
2020-06-17,Himachal Pradesh,560,0,372,,,8
2020-06-17,Union Territory of Jammu and Kashmir,5298,0,2781,,,63
2020-06-17,Jharkhand,1839,0,1121,,,9
2020-06-17,Karnataka,7530,0,4456,,,94
2020-06-17,Kerala,2612,10,1236,,,20
2020-06-17,Union Territory of Ladakh,649,0,85,,,1
2020-06-17,Madhya Pradesh,11083,0,8152,,,476
2020-06-17,Maharashtra,113435,10,57851,,,5537
2020-06-17,Manipur,500,0,159,,,0
2020-06-17,Meghalaya,44,0,25,,,1
2020-06-17,Mizoram,121,0,1,,,0
2020-06-17,Nagaland,179,0,92,,,0
2020-06-17,Odisha,4163,0,2974,,,11
2020-06-17,Puducherry,216,0,99,,,6
2020-06-17,Punjab,3371,0,2461,,,72
2020-06-17,Rajasthan,13207,9,9849,,,308
2020-06-17,Sikkim,70,0,4,,,0
2020-06-17,Tamil Nadu,48010,9,26782,,,528
2020-06-17,Telangana,5394,12,3027,,,191
2020-06-17,Tripura,1092,0,433,,,1
2020-06-17,Uttarakhand,1933,9,1216,,,25
2020-06-17,Uttar Pradesh,14082,9,8610,,,417
2020-06-17,West Bengal,11909,0,6028,,,495
2020-06-18,Andaman and Nicobar Islands,44,0,33,,,0
2020-06-18,Andhra Pradesh,7071,0,3641,,,90
2020-06-18,Arunachal Pradesh,99,0,7,,,0
2020-06-18,Assam,4605,0,2642,,,8
2020-06-18,Bihar,6942,0,4926,,,44
2020-06-18,Union Territory of Chandigarh,368,0,303,,,6
2020-06-18,Chhattisgarh,1864,0,1180,,,10
2020-06-18,Dadra and Nagar Haveli,30,0,5,,,0
2020-06-18,Daman and Diu,27,0,7,,,0
2020-06-18,Delhi,47088,14,17457,,,1904
2020-06-18,Goa,652,4,96,,,0
2020-06-18,Gujarat,25084,9,17430,,,1560
2020-06-18,Haryana,8816,16,3952,,,130
2020-06-18,Himachal Pradesh,569,0,372,,,8
2020-06-18,Union Territory of Jammu and Kashmir,5406,0,2914,,,65
2020-06-18,Jharkhand,1895,0,1151,,,10
2020-06-18,Karnataka,7734,0,4804,,,102
2020-06-18,Kerala,2687,10,1326,,,20
2020-06-18,Union Territory of Ladakh,687,0,92,,,1
2020-06-18,Madhya Pradesh,11244,0,8388,,,482
2020-06-18,Maharashtra,116742,10,59166,,,5651
2020-06-18,Manipur,552,0,192,,,0
2020-06-18,Meghalaya,44,0,30,,,1
2020-06-18,Mizoram,121,0,1,,,0
2020-06-18,Nagaland,193,0,103,,,0
2020-06-18,Odisha,4338,0,3047,,,11
2020-06-18,Puducherry,245,0,109,,,7
2020-06-18,Punjab,3497,0,2538,,,78
2020-06-18,Rajasthan,13533,9,10467,,,313
2020-06-18,Sikkim,70,0,4,,,0
2020-06-18,Tamil Nadu,50184,9,27624,,,576
2020-06-18,Telangana,5663,12,3071,,,192
2020-06-18,Tripura,1135,0,556,,,1
2020-06-18,Uttarakhand,2014,9,1254,,,26
2020-06-18,Uttar Pradesh,14589,9,8904,,,435
2020-06-18,West Bengal,12300,0,6533,,,506
2020-06-19,Andaman and Nicobar Islands,44,0,33,,,0
2020-06-19,Andhra Pradesh,7518,0,3789,,,92
2020-06-19,Arunachal Pradesh,103,0,10,,,0
2020-06-19,Assam,4777,0,2654,,,9
2020-06-19,Bihar,7025,0,5056,,,44
2020-06-19,Union Territory of Chandigarh,374,0,306,,,6
2020-06-19,Chhattisgarh,1946,0,1228,,,10
2020-06-19,Dadra and Nagar Haveli,30,0,6,,,0
2020-06-19,Daman and Diu,28,0,7,,,0
